               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  85,            0.033635,            0.015152,           0.0081616,              0.9196,             0.92108,             0.96726,             0.60567,            0.025625,           0.0059458,            0.006238,            0.001684,            0.001684,            0.001684
                  86,             0.03403,            0.015001,            0.008199,             0.91053,             0.92906,             0.96706,             0.60786,            0.025599,           0.0059472,           0.0060365,            0.001585,            0.001585,            0.001585
                  87,            0.034089,            0.015231,           0.0080525,             0.91076,             0.92948,             0.96718,             0.60774,            0.025543,           0.0059429,           0.0059344,            0.001486,            0.001486,            0.001486
                  88,            0.033493,            0.014816,           0.0078108,             0.91152,             0.93089,             0.96721,             0.60992,            0.025473,            0.005934,           0.0059227,            0.001387,            0.001387,            0.001387
                  89,            0.033023,            0.015182,           0.0076307,             0.91275,             0.93122,             0.96656,             0.60984,            0.025457,           0.0059287,           0.0058691,            0.001288,            0.001288,            0.001288
                  90,            0.033335,            0.014909,           0.0077191,             0.91212,             0.93358,             0.96665,             0.61117,              0.0254,           0.0059238,           0.0057217,            0.001189,            0.001189,            0.001189
                  91,            0.033341,            0.014978,           0.0073759,             0.91226,             0.93372,             0.96657,             0.61342,            0.025334,           0.0059199,           0.0056323,             0.00109,             0.00109,             0.00109
                  92,            0.033015,            0.014729,           0.0077692,             0.91396,             0.93407,             0.96669,             0.61393,            0.025304,           0.0059177,           0.0055847,            0.000991,            0.000991,            0.000991
                  93,            0.032794,             0.01484,           0.0075308,             0.91421,             0.93433,             0.96678,             0.61388,            0.025312,           0.0059142,           0.0055584,            0.000892,            0.000892,            0.000892
                  94,            0.032602,            0.015015,           0.0075239,             0.91581,             0.93392,             0.96665,             0.61458,            0.025283,           0.0059128,           0.0055558,            0.000793,            0.000793,            0.000793
                  95,            0.032734,            0.014722,           0.0076309,             0.91565,              0.9336,             0.96671,             0.61557,            0.025249,           0.0059108,           0.0055434,            0.000694,            0.000694,            0.000694
                  96,            0.032804,            0.014755,           0.0074677,             0.91499,              0.9312,             0.96673,               0.616,            0.025229,           0.0059095,           0.0055598,            0.000595,            0.000595,            0.000595
                  97,            0.032177,            0.014724,           0.0073598,             0.91343,             0.93178,             0.96673,             0.61717,            0.025187,           0.0059101,            0.005562,            0.000496,            0.000496,            0.000496
                  98,            0.032447,             0.01479,           0.0074427,             0.91553,             0.92798,             0.96671,             0.61733,            0.025145,           0.0059088,           0.0055761,            0.000397,            0.000397,            0.000397
                  99,            0.032358,            0.014659,           0.0070377,             0.91221,             0.93323,             0.96662,             0.61662,             0.02511,           0.0059075,           0.0055872,            0.000298,            0.000298,            0.000298
